Name1,Genre,Year,platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Company
Tony Hawk: Shred PS3,Sports,2010,PS3,Activision,0.18,0.06,0,0.04,0.28,Sony
nail'd PS3,Racing,2010,PS3,Deep Silver,0.08,0.02,0,0.02,0.12,Sony
Call of Duty: Black Ops PS3,Shooter,2010,PS3,Activision,5.99,4.37,0.48,1.79,12.63,Sony
2010 FIFA World Cup South Africa PS3,Sports,2010,PS3,Electronic Arts,0.3,0.64,0.07,0.22,1.23,Sony
EA Sports Active 2 PS3,Sports,2010,PS3,Electronic Arts,0.52,0.27,0,0.12,0.91,Sony
NBA Jam PS3,Sports,2010,PS3,Electronic Arts,0.22,0.12,0,0.06,0.39,Sony
FIFA Soccer 11 PS3,Sports,2010,PS3,Electronic Arts,0.61,3.28,0.06,1.12,5.07,Sony
Tiger Woods PGA Tour 11 PS3,Sports,2010,PS3,Electronic Arts,0.37,0.33,0,0.13,0.83,Sony
Last Rebellion PS3,Role-Playing,2010,PS3,Nippon Ichi Software,0.06,0.01,0.01,0.01,0.09,Sony
Star Wars: The Force Unleashed II PS3,Action,2010,PS3,LucasArts,0.8,0.49,0,0.21,1.5,Sony
Aliens vs Predator PS3,Shooter,2010,PS3,Sega,0.41,0.46,0,0.18,1.04,Sony
The Lord of the Rings: Aragorn's Quest PS3,Action,2010,PS3,Warner Bros. Interactive Entertainment,0.1,0.04,0,0.02,0.17,Sony
Cabela's Dangerous Hunts 2011 PS3,Sports,2010,PS3,Activision,0.26,0.04,0,0.03,0.33,Sony
NieR PS3,Role-Playing,2010,PS3,Square Enix,0.17,0.18,0.2,0.07,0.61,Sony
Madden NFL 11 PS3,Sports,2010,PS3,Electronic Arts,2.04,0.15,0,0.2,2.38,Sony
NCAA Football 11 PS3,Sports,2010,PS3,Electronic Arts,0.79,0,0,0.06,0.85,Sony
EA Sports MMA PS3,Fighting,2010,PS3,Electronic Arts,0.16,0.14,0.01,0.06,0.37,Sony
Army of Two: The 40th Day PS3,Shooter,2010,PS3,Electronic Arts,0.44,0.27,0.01,0.12,0.85,Sony
John Daly's ProStroke Golf PS3,Sports,2010,PS3,O-Games,0.09,0.01,0,0.01,0.11,Sony
TRINITY: Souls of Zill O'll PS3,Role-Playing,2010,PS3,Ubisoft Annecy,0.06,0.03,0.03,0.01,0.14,Sony
Darksiders PS3,Action,2010,PS3,THQ,0.01,0,0,0,0.02,Sony
Racquet Sports PS3,Sports,2010,PS3,Ubisoft,0.11,0.17,0,0.06,0.34,Sony
Skate 3 PS3,Sports,2010,PS3,Electronic Arts,0.79,0.88,0,0.32,1.98,Sony
Enslaved: Odyssey to the West PS3,Action,2010,PS3,Namco Bandai Games,0.24,0.22,0.01,0.09,0.55,Sony
Naruto Shippuden: Ultimate Ninja Storm 2 PS3,Fighting,2010,PS3,Namco Bandai Games,0.42,0.46,0.15,0.18,1.21,Sony
R.U.S.E. PS3,Strategy,2010,PS3,Ubisoft,0.18,0.22,0.02,0.08,0.5,Sony
Clash of the Titans PS3,Action,2010,PS3,Namco Bandai Games,0.09,0.15,0.01,0.05,0.31,Sony
Majin and the Forsaken Kingdom PS3,Adventure,2010,PS3,Namco Bandai Games,0.09,0.13,0.01,0.05,0.29,Sony
Legend of the Guardians: The Owls of Ga'Hoole PS3,Action,2010,PS3,Warner Bros. Interactive Entertainment,0.06,0.01,0,0.01,0.08,Sony
Castlevania: Lords of Shadow PS3,Action,2010,PS3,Konami Digital Entertainment,0.5,0.35,0.1,0.15,1.1,Sony
Vanquish PS3,Shooter,2010,PS3,Sega,0.21,0.21,0.11,0.08,0.61,Sony
Heavy Rain PS3,Adventure,2010,PS3,Sony Computer Entertainment,1.29,1.21,0.06,0.47,3.03,Sony
The Sly Collection PS3,Platform,2010,PS3,Sony Computer Entertainment,0.52,0.08,0.01,0.08,0.68,Sony
Sly 2: Band of Thieves PS3,Platform,2010,PS3,Sony Computer Entertainment,0,0.05,0,0.02,0.07,Sony
Megamind: Ultimate Showdown PS3,Action,2010,PS3,THQ,0.07,0.05,0,0.02,0.15,Sony
Dark Void PS3,Action,2010,PS3,Capcom,0.18,0.12,0,0.05,0.35,Sony
The Shoot PS3,Shooter,2010,PS3,Sony Computer Entertainment,0.13,0.15,0.01,0.05,0.34,Sony
Hakuoki: Stories of the Shinsengumi PS3,Adventure,2010,PS3,Idea Factory,0.03,0,0.03,0.01,0.06,Sony
DJ Hero 2 PS3,Misc,2010,PS3,Activision,0.47,0.19,0,0.1,0.75,Sony
Bakugan Battle Brawlers: Defenders of the Core PS3,Action,2010,PS3,Activision,0.14,0.01,0,0.02,0.17,Sony
Little League World Series Baseball 2010 PS3,Sports,2010,PS3,Activision,0.07,0,0,0.01,0.08,Sony
Ben 10 Ultimate Alien: Cosmic Destruction PS3,Platform,2010,PS3,D3Publisher,0.12,0.08,0,0.04,0.24,Sony
CSI: Fatal Conspiracy PS3,Adventure,2010,PS3,Ubisoft,0.11,0.05,0,0.02,0.18,Sony
Dante's Inferno PS3,Action,2010,PS3,Electronic Arts,0.64,0.28,0.04,0.13,1.08,Sony
Dead to Rights: Retribution PS3,Shooter,2010,PS3,Namco Bandai Games,0.1,0.12,0.02,0.05,0.28,Sony
Need for Speed: Hot Pursuit PS3,Racing,2010,PS3,Electronic Arts,1.05,1.23,0.03,0.47,2.78,Sony
Harry Potter and the Deathly Hallows - Part 1 PS3,Action,2010,PS3,Electronic Arts,0.13,0.2,0,0.07,0.39,Sony
Create PS3,Action,2010,PS3,Electronic Arts,0.11,0.03,0,0.02,0.16,Sony
NHL 11 PS3,Sports,2010,PS3,Electronic Arts,0.4,0.12,0,0.07,0.59,Sony
Monopoly Streets PS3,Misc,2010,PS3,Electronic Arts,0.16,0.17,0,0.06,0.39,Sony
Hasbro Family Game Night 3 PS3,Misc,2010,PS3,Electronic Arts,0.18,0.04,0,0.03,0.24,Sony
MySims SkyHeroes PS3,Action,2010,PS3,Electronic Arts,0.08,0.02,0,0.01,0.11,Sony
SBK X: Superbike World Championship PS3,Racing,2010,PS3,Black Bean Games,0.05,0.12,0,0.04,0.21,Sony
Power Gig: Rise of the SixString PS3,Misc,2010,PS3,Unknown,0.13,0,0,0.01,0.14,Sony
Greg Hastings Paintball 2 PS3,Shooter,2010,PS3,Majesco Entertainment,0.03,0,0,0,0.04,Sony
The Sims 3 PS3,Simulation,2010,PS3,Electronic Arts,0.73,0.89,0.02,0.3,1.94,Sony
NBA 2K11 PS3,Action,2010,PS3,Take-Two Interactive,1.41,0.2,0.03,0.16,1.8,Sony
Major League Baseball 2K10 PS3,Sports,2010,PS3,Take-Two Interactive,0.17,0,0,0.01,0.19,Sony
BlazBlue: Continuum Shift PS3,Fighting,2010,PS3,PQube,0.21,0.07,0.09,0.04,0.41,Sony
Brunswick Pro Bowling PS3,Sports,2010,PS3,505 Games,0.1,0.05,0,0.02,0.18,Sony
MotoGP 09/10 PS3,Racing,2010,PS3,Capcom,0.05,0.13,0,0.04,0.22,Sony
TRON: Evolution PS3,Action,2010,PS3,Disney Interactive Studios,0.27,0.09,0,0.05,0.42,Sony
Kung Fu Rider PS3,Action,2010,PS3,Sony Computer Entertainment,0.06,0.09,0.01,0.03,0.2,Sony
God of War III PS3,Action,2010,PS3,Sony Computer Entertainment,2.74,1.33,0.12,0.61,4.8,Sony
Assassin's Creed: Brotherhood PS3,Action,2010,PS3,Ubisoft,1.87,0.55,0.11,0.29,2.82,Sony
Prince of Persia: The Forgotten Sands PS3,Action,2010,PS3,Ubisoft,0.19,0.36,0.01,0.12,0.69,Sony
Shaun White Skateboarding PS3,Sports,2010,PS3,Ubisoft,0.11,0.05,0,0.03,0.19,Sony
Just Cause 2 PS3,Action,2010,PS3,Square Enix,0.45,0.92,0.06,0.32,1.75,Sony
Blur PS3,Racing,2010,PS3,Activision,0.22,0.36,0.02,0.12,0.72,Sony
James Bond 007: Blood Stone PS3,Shooter,2010,PS3,Activision,0.18,0.36,0.02,0.13,0.7,Sony
Dead Rising 2 PS3,Action,2010,PS3,Capcom,0.43,0.56,0.15,0.21,1.36,Sony
Rock of the Dead PS3,Shooter,2010,PS3,Conspiracy Entertainment,0.04,0,0,0.01,0.05,Sony
Fist of the North Star: Ken's Rage PS3,Action,2010,PS3,Ubisoft Annecy,0.06,0.03,0.55,0.01,0.66,Sony
Time Crisis: Razing Storm PS3,Shooter,2010,PS3,Namco Bandai Games,0.18,0.2,0.07,0.08,0.54,Sony
Gran Turismo 5 PS3,Racing,2010,PS3,Sony Computer Entertainment,2.96,4.82,0.81,2.11,10.7,Sony
Blood Drive PS3,Racing,2010,PS3,Activision,0.07,0,0,0.01,0.07,Sony
LEGO Harry Potter: Years 1-4 PS3,Action,2010,PS3,Warner Bros. Interactive Entertainment,0.55,0.55,0,0.21,1.31,Sony
Pure Futbol PS3,Sports,2010,PS3,Ubisoft,0.06,0.13,0,0.04,0.24,Sony
Front Mission Evolved PS3,Shooter,2010,PS3,Square Enix,0.09,0.06,0.11,0.03,0.29,Sony
Tales of Graces f PS3,Role-Playing,2010,PS3,Namco Bandai Games,0.28,0.18,0.45,0.07,0.98,Sony
Red Dead Redemption PS3,Action,2010,PS3,Take-Two Interactive,2.79,2.53,0.17,0.99,6.49,Sony
Red Dead Redemption: Undead Nightmare PS3,Action,2010,PS3,Take-Two Interactive,0.45,0.45,0.06,0.18,1.14,Sony
SingStar Dance PS3,Misc,2010,PS3,Sony Computer Entertainment,0.09,0.31,0,0.11,0.52,Sony
ModNation Racers PS3,Racing,2010,PS3,Sony Computer Entertainment,0.5,0.4,0.06,0.16,1.12,Sony
How to Train Your Dragon PS3,Action,2010,PS3,Activision,0.12,0.03,0,0.02,0.18,Sony
Sports Champions PS3,Sports,2010,PS3,Sony Computer Entertainment,2.13,1.12,0.1,0.5,3.84,Sony
The Fight: Lights Out PS3,Fighting,2010,PS3,Sony Computer Entertainment,0.29,0.21,0,0.09,0.59,Sony
Apache: Air Assault PS3,Simulation,2010,PS3,Activision,0.11,0.06,0,0.03,0.2,Sony
Get Fit with Mel B PS3,Sports,2010,PS3,Black Bean Games,0.15,0.16,0,0.07,0.38,Sony
TV Superstars PS3,Misc,2010,PS3,Sony Computer Entertainment,0.07,0.12,0,0.05,0.25,Sony
Star Ocean: The Last Hope International PS3,Role-Playing,2010,PS3,Square Enix,0.28,0.15,0.22,0.07,0.72,Sony
Medal of Honor PS3,Shooter,2010,PS3,Electronic Arts,1.28,1.04,0.07,0.42,2.81,Sony
F1 2010 PS3,Racing,2010,PS3,Codemasters,0.25,0.75,0.08,0.26,1.34,Sony
Rock Band 3 PS3,Misc,2010,PS3,MTV Games,0.43,0.08,0,0.05,0.57,Sony
Fallout: New Vegas PS3,Role-Playing,2010,PS3,Bethesda Softworks,1.52,1.03,0.1,0.46,3.11,Sony
Alpha Protocol PS3,Role-Playing,2010,PS3,Sega,0.19,0.17,0,0.07,0.43,Sony
Guitar Hero: Warriors of Rock PS3,Misc,2010,PS3,Activision,0.33,0.34,0,0.13,0.81,Sony
Zumba Fitness PS3,Sports,2010,PS3,505 Games,0.28,0.21,0,0.08,0.57,Sony
Disney Sing It: Family Hits PS3,Misc,2010,PS3,Disney Interactive Studios,0.11,0.03,0,0.02,0.17,Sony
Disney Sing It: Party Hits PS3,Misc,2010,PS3,Disney Interactive Studios,0.1,0.01,0,0.01,0.12,Sony
Iron Man 2 PS3,Action,2010,PS3,Sega,0.14,0.18,0,0.07,0.39,Sony
Hyperdimension Neptunia PS3,Role-Playing,2010,PS3,Tecmo Koei,0.22,0.09,0.07,0.04,0.43,Sony
Record of Agarest War 2 PS3,Role-Playing,2010,PS3,Compile Heart,0.09,0,0.04,0.01,0.14,Sony
Def Jam Rapstar PS3,Misc,2010,PS3,Konami Digital Entertainment,0.25,0.04,0,0.03,0.32,Sony
Naughty Bear PS3,Action,2010,PS3,505 Games,0.18,0.18,0,0.07,0.43,Sony
Lucha Libre AAA: Heroes del Ring PS3,Fighting,2010,PS3,Konami Digital Entertainment,0.1,0,0,0.01,0.11,Sony
Dynasty Warriors: Gundam 3 PS3,Action,2010,PS3,Tecmo Koei,0.11,0.04,0.36,0.02,0.54,Sony
Green Day: Rock Band PS3,Misc,2010,PS3,MTV Games,0.19,0.15,0,0.06,0.41,Sony
Monster Hunter Freedom 3 PSP,Role-Playing,2010,PSP,Capcom,0,0,4.87,0,4.87,Sony
God Eater PSP,Action,2010,PSP,Unknown,0,0,0.72,0,0.72,Sony
Toy Story 3: The Video Game PSP,Action,2010,PSP,Disney Interactive Studios,0.27,0.24,0,0.14,0.65,Sony
MonHun Nikki: Poka Poka Ailu Mura PSP,Role-Playing,2010,PSP,Capcom,0,0,0.6,0,0.6,Sony
AKB1/48: Idol to Koishitara... PSP,Misc,2010,PSP,Namco Bandai Games,0,0,0.41,0,0.41,Sony
Hatsune Miku: Project Diva 2nd PSP,Misc,2010,PSP,Sega,0,0,0.41,0,0.41,Sony
Yu-Gi-Oh! 5D's Tag Force 5 PSP,Strategy,2010,PSP,Konami Digital Entertainment,0.13,0.04,0.14,0.03,0.34,Sony
Kurohyou: Ryu ga Gotoku Shinshou PSP,Adventure,2010,PSP,Sega,0,0,0.29,0,0.29,Sony
K-ON! Houkago Live!! PSP,Misc,2010,PSP,Sega,0,0,0.25,0,0.25,Sony
Pro Yaky? Spirits 2010 PSP,Sports,2010,PSP,Konami Digital Entertainment,0,0,0.24,0,0.24,Sony
Tales of Phantasia: Narikiri Dungeon X PSP,Role-Playing,2010,PSP,Namco Bandai Games,0,0,0.21,0,0.21,Sony
Shining Hearts PSP,Role-Playing,2010,PSP,Sega,0,0,0.2,0,0.2,Sony
Jikkyou Powerful Pro Yakyuu 2010 PSP,Sports,2010,PSP,Konami Digital Entertainment,0,0,0.2,0,0.2,Sony
Kenka Banchou 4: Ichinen Sensou PSP,Action,2010,PSP,Spike,0,0,0.19,0,0.19,Sony
Gundam Assault Survive PSP,Action,2010,PSP,Namco Bandai Games,0,0,0.17,0,0.17,Sony
The Legend of Heroes VII: The Trail of Zero PSP,Role-Playing,2010,PSP,Falcom Corporation,0,0,0.16,0,0.16,Sony
Despicable Me: The Game PSP,Platform,2010,PSP,D3Publisher,0.05,0.08,0,0.03,0.16,Sony
World Soccer Winning Eleven 2010: Aoki Samurai no Chousen PSP,Sports,2010,PSP,Konami Digital Entertainment,0,0,0.16,0,0.16,Sony
Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman PSP,Role-Playing,2010,PSP,Nippon Ichi Software,0.07,0,0.06,0.01,0.14,Sony
.hack//Link PSP,Role-Playing,2010,PSP,Namco Bandai Games,0,0,0.14,0,0.14,Sony
Ken to Mahou to Gakuen Mono. 3 PSP,Role-Playing,2010,PSP,Acquire,0,0,0.13,0,0.13,Sony
Pop'n Music Portable PSP,Misc,2010,PSP,Konami Digital Entertainment,0,0,0.13,0,0.13,Sony
Last Ranker PSP,Role-Playing,2010,PSP,Capcom,0,0,0.13,0,0.13,Sony
Making History: The Great War PSP,Strategy,2010,PSP,Namco Bandai Games,0,0,0.12,0,0.12,Sony
Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces PSP,Shooter,2010,PSP,Namco Bandai Games,0,0,0.12,0,0.12,Sony
Shin Sangoku Musou: Multi Raid 2 PSP,Action,2010,PSP,Tecmo Koei,0,0,0.11,0,0.11,Sony
Yuusha no Kuse ni Namaikida Or 3D PSP,Strategy,2010,PSP,Sony Computer Entertainment,0,0,0.11,0,0.11,Sony
Fairy Tail: Portable Guild PSP,Fighting,2010,PSP,Konami Digital Entertainment,0,0,0.11,0,0.11,Sony
Machi-Ing Maker 3 x Tousouchuu PSP,Simulation,2010,PSP,D3Publisher,0,0,0.1,0,0.1,Sony
"Prinny 2: Dawn of Operation Panties, Dood! PSP",Platform,2010,PSP,Nippon Ichi Software,0.05,0,0.03,0.01,0.1,Sony
Kiniro no Corda 3 PSP,Adventure,2010,PSP,Tecmo Koei,0,0,0.09,0,0.09,Sony
Hakuouki: Zuisouroku Portable PSP,Adventure,2010,PSP,Idea Factory,0,0,0.09,0,0.09,Sony
Bleach: Heat the Soul 7 PSP,Fighting,2010,PSP,Sony Computer Entertainment,0,0,0.08,0,0.08,Sony
Criminal Girls: Invite Only PSP,Role-Playing,2010,PSP,Nippon Ichi Software,0,0,0.08,0,0.08,Sony
Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu PSP,Adventure,2010,PSP,Sony Computer Entertainment,0,0,0.07,0,0.07,Sony
Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki! PSP,Misc,2010,PSP,Hudson Soft,0,0,0.07,0,0.07,Sony
Busou Shinki: Battle Masters PSP,Action,2010,PSP,Konami Digital Entertainment,0,0,0.07,0,0.07,Sony
Hakuouki: Yuugi Roku PSP,Adventure,2010,PSP,Idea Factory,0,0,0.07,0,0.07,Sony
Ikki Tousen: Xross Impact PSP,Action,2010,PSP,Marvelous Interactive,0,0,0.06,0,0.06,Sony
Ys vs. Sora no Kiseki: Alternative Saga PSP,Fighting,2010,PSP,Falcom Corporation,0,0,0.06,0,0.06,Sony
Hisshou Pachinko*Pachi-Slot Kouryaku Series Portable Vol. 1: Shinseiki Evangelion - Tamashii no Kiseki PSP,Misc,2010,PSP,D3Publisher,0,0,0.06,0,0.06,Sony
Hagane no Renkinjutsushi - Fullmetal Alchemist: Yakusoku no Hi e PSP,Action,2010,PSP,Namco Bandai Games,0,0,0.06,0,0.06,Sony
Power Pro Success Legends PSP,Sports,2010,PSP,Konami Digital Entertainment,0,0,0.06,0,0.06,Sony
Starry ? Sky: In Summer PSP,Misc,2010,PSP,Asgard,0,0,0.06,0,0.06,Sony
Dream C Club Portable PSP,Simulation,2010,PSP,D3Publisher,0,0,0.06,0,0.06,Sony
Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan PSP,Role-Playing,2010,PSP,Atlus,0,0,0.06,0,0.06,Sony
Shin Sangoku Musou 5 Empires PSP,Action,2010,PSP,Tecmo Koei,0,0,0.05,0,0.05,Sony
Trick x Logic: Season 1 PSP,Adventure,2010,PSP,Sony Computer Entertainment,0,0,0.05,0,0.05,Sony
Winning Post 7 2010 PSP,Sports,2010,PSP,Tecmo Koei,0,0,0.05,0,0.05,Sony
Starry ? Sky: In Spring PSP,Misc,2010,PSP,Asgard,0,0,0.05,0,0.05,Sony
Marriage Royale: Prism Story PSP,Adventure,2010,PSP,ASCII Media Works,0,0,0.05,0,0.05,Sony
Corpse Party: Blood Covered - Repeated Fear PSP,Adventure,2010,PSP,5pb,0,0,0.05,0,0.05,Sony
Durarara!! 3-way Standoff PSP,Adventure,2010,PSP,ASCII Media Works,0,0,0.05,0,0.05,Sony
Fushigi no Dungeon: Fuurai no Shiren 3 Portable PSP,Role-Playing,2010,PSP,Spike,0,0,0.05,0,0.05,Sony
B's-LOG Party♪ PSP,Adventure,2010,PSP,Idea Factory,0,0,0.04,0,0.04,Sony
Saki Portable PSP,Adventure,2010,PSP,Alchemist,0,0,0.04,0,0.04,Sony
Little Busters! Converted Edition PSP,Adventure,2010,PSP,Prototype,0,0,0.04,0,0.04,Sony
Shukufuku no Campanella Portable PSP,Adventure,2010,PSP,Kadokawa Shoten,0,0,0.04,0,0.04,Sony
Blue Roses: Yousei to Aoi Hitomi no Senshitachi PSP,Adventure,2010,PSP,Nippon Ichi Software,0,0,0.04,0,0.04,Sony
Harukanaru Toki no Naka de 4: Aizouban PSP,Role-Playing,2010,PSP,Tecmo Koei,0,0,0.04,0,0.04,Sony
Da Capo I & II Plus Situation Portable PSP,Adventure,2010,PSP,Kadokawa Shoten,0,0,0.04,0,0.04,Sony
Trick x Logic: Season 2 PSP,Adventure,2010,PSP,Sony Computer Entertainment,0,0,0.04,0,0.04,Sony
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen PSP,Adventure,2010,PSP,Yeti,0,0,0.04,0,0.04,Sony
Classic Dungeon: Fuyoku no Masoujin PSP,Role-Playing,2010,PSP,Nippon Ichi Software,0,0,0.03,0,0.03,Sony
Last Escort: Club Katze PSP,Adventure,2010,PSP,D3Publisher,0,0,0.03,0,0.03,Sony
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wei-Hen PSP,Adventure,2010,PSP,Yeti,0,0,0.03,0,0.03,Sony
StormLover PSP,Adventure,2010,PSP,D3Publisher,0,0,0.03,0,0.03,Sony
Judie no Atelier: Guramnat no Renkinjutsu - Toraware no Morito PSP,Role-Playing,2010,PSP,Gust,0,0,0.03,0,0.03,Sony
Katekyoo Hitman Reborn! Kizuna no Tag Battle PSP,Fighting,2010,PSP,Marvelous Interactive,0,0,0.03,0,0.03,Sony
Blaze Union: Story to Reach the Future PSP,Role-Playing,2010,PSP,Sting,0,0,0.03,0,0.03,Sony
Hyakumanton no Bara Bara PSP,Strategy,2010,PSP,Sony Computer Entertainment,0,0,0.03,0,0.03,Sony
Sokukoku no Kusabi: Hiiro no Kakera 3 Portable PSP,Adventure,2010,PSP,Idea Factory,0,0,0.03,0,0.03,Sony
The King of Fighters Portable '94~'98: Chapter of Orochi PSP,Fighting,2010,PSP,SNK Playmore,0,0,0.03,0,0.03,Sony
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wu-Hen PSP,Adventure,2010,PSP,Yeti,0,0,0.03,0,0.03,Sony
Clannad: Mitsumi Mamoru Sakamichi de - Gekan PSP,Adventure,2010,PSP,Prototype,0,0,0.03,0,0.03,Sony
Sengoku Efuda Yuugi: Hototogisu Tairan PSP,Strategy,2010,PSP,Irem Software Engineering,0,0,0.03,0,0.03,Sony
Starry ? Sky: In Autumn PSP,Misc,2010,PSP,Asgard,0,0,0.03,0,0.03,Sony
Otometeki Koi Kakumei * Love Revo! Portable PSP,Adventure,2010,PSP,Idea Factory,0,0,0.02,0,0.02,Sony
Clannad: Mitsumi Mamoru Sakamichi de - Joukan PSP,Adventure,2010,PSP,Prototype,0,0,0.02,0,0.02,Sony
Vitamin Z Revolution PSP,Adventure,2010,PSP,D3Publisher,0,0,0.02,0,0.02,Sony
Kingdom: Ikkitousen no Ken PSP,Action,2010,PSP,Konami Digital Entertainment,0,0,0.02,0,0.02,Sony
Chaos;Head Noah PSP,Adventure,2010,PSP,5pb,0,0,0.02,0,0.02,Sony
Twinkle * Crusaders GoGo! PSP,Adventure,2010,PSP,ASCII Media Works,0,0,0.02,0,0.02,Sony
Hisshou Pachinko * Pachi-Slot Kouryaku Series Portable Vol. 2: CR Evangelion - Hajimari no Fukuin PSP,Misc,2010,PSP,D3Publisher,0,0,0.02,0,0.02,Sony
Otome wa Oanesama Boku ni Koi Shiteru Portable PSP,Adventure,2010,PSP,Alchemist,0,0,0.02,0,0.02,Sony
"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!! PSP",Adventure,2010,PSP,Idea Factory,0,0,0.02,0,0.02,Sony
Tsuyo Kiss 2 Portable PSP,Adventure,2010,PSP,NetRevo,0,0,0.02,0,0.02,Sony
Nisenochigiri PSP,Adventure,2010,PSP,Idea Factory,0,0,0.02,0,0.02,Sony
Uta no * Prince-Sama PSP,Adventure,2010,PSP,Broccoli,0,0,0.02,0,0.02,Sony
Pastel Chime Continue PSP,Adventure,2010,PSP,5pb,0,0,0.02,0,0.02,Sony
Kazoku Keikaku PSP,Adventure,2010,PSP,CyberFront,0,0,0.02,0,0.02,Sony
Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome PSP,Misc,2010,PSP,Karin Entertainment,0,0,0.02,0,0.02,Sony
Miyako PSP,Adventure,2010,PSP,Idea Factory,0,0,0.02,0,0.02,Sony
Motto NUGA-CEL! PSP,Adventure,2010,PSP,Idea Factory,0,0,0.02,0,0.02,Sony
11eyes: CrossOver PSP,Adventure,2010,PSP,5pb,0,0,0.02,0,0.02,Sony
Tantei Opera: Milky Holmes PSP,Adventure,2010,PSP,Unknown,0,0,0.02,0,0.02,Sony
Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses PSP,Action,2010,PSP,Takara Tomy,0,0,0.02,0,0.02,Sony
Koisuru Otome to Shugo no Tate Portable PSP,Adventure,2010,PSP,Alchemist,0,0,0.02,0,0.02,Sony
Tegami Bachi: Kokoro Tsumugu Mono e PSP,Role-Playing,2010,PSP,Konami Digital Entertainment,0,0,0.02,0,0.02,Sony
GA - Geijutsuka Art Design Class: Slapstick Wonder Land PSP,Adventure,2010,PSP,Russel,0,0,0.02,0,0.02,Sony
Vitamin X Evolution Plus PSP,Adventure,2010,PSP,D3Publisher,0,0,0.02,0,0.02,Sony
Cross + Channel PSP,Adventure,2010,PSP,CyberFront,0,0,0.02,0,0.02,Sony
Yoake Yori Ruriiro na Portable PSP,Adventure,2010,PSP,Kadokawa Shoten,0,0,0.02,0,0.02,Sony
Battle Spirits: Hero's Soul PSP,Role-Playing,2010,PSP,Namco Bandai Games,0,0,0.02,0,0.02,Sony
Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable PSP,Misc,2010,PSP,Paon,0,0,0.02,0,0.02,Sony
Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable PSP,Adventure,2010,PSP,Idea Factory,0,0,0.02,0,0.02,Sony
Narcissus: Moshimo Ashita ga Runara PSP,Adventure,2010,PSP,Kadokawa Shoten,0,0,0.02,0,0.02,Sony
So-Ra-No-Wo-To: Otome no Gojuusou PSP,Adventure,2010,PSP,Compile Heart,0,0,0.02,0,0.02,Sony
Misshitsu no Sacrifice PSP,Adventure,2010,PSP,D3Publisher,0,0,0.02,0,0.02,Sony
Sora no Otoshimono: DokiDoki Summer Vacation PSP,Adventure,2010,PSP,Kadokawa Shoten,0,0,0.01,0,0.01,Sony
Wand of Fortune: Mirai e no Prologue Portable PSP,Adventure,2010,PSP,Idea Factory,0,0,0.01,0,0.01,Sony
Secret Game Portable PSP,Adventure,2010,PSP,Yeti,0,0,0.01,0,0.01,Sony
Wand of Fortune Portable PSP,Adventure,2010,PSP,Idea Factory,0,0,0.01,0,0.01,Sony
Himawari: Pebble in the Sky Portable PSP,Adventure,2010,PSP,Kadokawa Shoten,0,0,0.01,0,0.01,Sony
Sakura Sakura: Haru Urara PSP,Adventure,2010,PSP,GN Software,0,0,0.01,0,0.01,Sony
Kana: Imouto PSP,Adventure,2010,PSP,CyberFront,0,0,0.01,0,0.01,Sony
Tears to Tiara: Kakan no Daichi Portable PSP,Adventure,2010,PSP,Aqua Plus,0,0,0.01,0,0.01,Sony
Densetsu no Yuusha no Densetsu: Legendary Saga PSP,Role-Playing,2010,PSP,Kadokawa Shoten,0,0,0.01,0,0.01,Sony
Hiiro no Kakera: Shin Tamayori Hime Denshou Portable PSP,Adventure,2010,PSP,Idea Factory,0,0,0.01,0,0.01,Sony
"Hanayaka Kana, Ware ga Ichizoku PSP",Adventure,2010,PSP,Idea Factory,0,0,0.01,0,0.01,Sony
Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku PSP,Strategy,2010,PSP,System Soft,0,0,0.01,0,0.01,Sony
FairlyLife: MiracleDays PSP,Adventure,2010,PSP,Piacci,0,0,0.01,0,0.01,Sony
Moe Moe 2-Ji Daisenryaku 2 PSP,Strategy,2010,PSP,System Soft,0,0,0.01,0,0.01,Sony
Ishin Renka: Ryouma Gaiden PSP,Adventure,2010,PSP,D3Publisher,0,0,0.01,0,0.01,Sony
S.Y.K: Shinsetsu Saiyuuki Portable PSP,Adventure,2010,PSP,Idea Factory,0,0,0.01,0,0.01,Sony
Akatsuki no Amaneka to Aoi Kyojin PSP,Strategy,2010,PSP,CyberFront,0,0,0.01,0,0.01,Sony
